is selected,Best A,Best B,Select A,Select B,Best R,Best U,Select R,Select U,price,otherSupplierRank,bestDelta,nextDelta,dropRatio,MappedDropRatio
0,1,0,1,0,0,0,0,0,0.1528,2,0.010409,-0.00205,0,0
1,1,0,1,0,0,0,0,0,0.15485,3,0.012459,-0.00632,0,0
0,1,0,1,0,0,0,0,0,0.16117,4,0.018779,0,0,0
0,1,0,1,0,0,0,0,0,0.142391,1,0,-0.010409,0,0
0,1,0,1,0,0,0,0,0,0.1528,2,0.010409,-0.00205,0,0
1,1,0,1,0,0,0,0,0,0.15485,3,0.012459,-0.00632,0,0
0,1,0,1,0,0,0,0,0,0.16117,4,0.018779,0,0,0
0,1,0,0,1,0,0,0,0,0.083049,1,0,-0.008121,0,0
1,1,0,0,1,0,0,0,0,0.09117,2,0.008121,-0.00902,0,0
0,1,0,0,1,0,0,0,0,0.10019,3,0.017141,-0.0025,0,0
0,1,0,0,1,0,0,0,0,0.10269,4,0.019641,-0.0025,0,0
0,1,0,0,1,0,0,0,0,0.10519,5,0.022141,0,0,0
0,1,0,0,1,0,0,0,0,0.082349,1,0,-0.008231,0,0
1,1,0,0,1,0,0,0,0,0.09058,2,0.008231,-0.00846,0,0
0,1,0,0,1,0,0,0,0,0.09904,3,0.016691,-0.0025,0,0
0,1,0,0,1,0,0,0,0,0.10154,4,0.019191,-0.0025,0,0
0,1,0,0,1,0,0,0,0,0.10404,5,0.021691,0,0,0
0,0,0,0,1,1,0,0,0,0.10581,1,0,-0.00329,0,0
0,0,0,0,1,1,0,0,0,0.1091,2,0.00329,-0.00059,0,0
1,0,0,0,1,1,0,0,0,0.10969,3,0.00388,-0.00337,0,0
0,0,0,0,1,1,0,0,0,0.11306,4,0.00725,-0.00074,0,0
0,0,0,0,1,1,0,0,0,0.1138,5,0.00799,-0.00176,0,0
0,0,0,0,1,1,0,0,0,0.11556,6,0.00975,-0.0025,0,0
0,0,0,0,1,1,0,0,0,0.11806,7,0.01225,-0.00834,0,0
0,0,0,0,1,1,0,0,0,0.1264,8,0.02059,0,0,0
0,1,0,1,0,0,1,0,0,0.1245,1,0,-0.00236,0,0
1,1,0,1,0,0,1,0,0,0.12686,2,0.00236,-0.01044,0,0
0,1,0,1,0,0,1,0,0,0.1373,3,0.0128,0,0,0
1,1,0,1,0,0,1,0,1,0.0761,1,0,-0.003827,0,0
0,1,0,1,0,0,1,0,1,0.079927,2,0.003827,-0.002673,0,0
0,1,0,1,0,0,1,0,1,0.0826,3,0.0065,-0.00195,0,0
0,1,0,1,0,0,1,0,1,0.08455,4,0.00845,-0.00039,0,0
0,1,0,1,0,0,1,0,1,0.08494,5,0.00884,-0.02792,0,0
0,1,0,1,0,0,1,0,1,0.11286,6,0.03676,0,0,0
0,1,0,1,0,0,1,0,1,0.11859,6,0.04059,0,0,0
1,1,0,1,0,0,1,0,1,0.078,1,0,-0.00229,0,0
0,1,0,1,0,0,1,0,1,0.08029,2,0.00229,-0.00111,0,0
0,1,0,1,0,0,1,0,1,0.0814,3,0.0034,-0.0006,0,0
0,1,0,1,0,0,1,0,1,0.082,4,0.004,-0.0055,0,0
0,1,0,1,0,0,1,0,1,0.0875,5,0.0095,-0.03109,0,0
1,1,0,1,0,0,0,0,0,0.07879,1,0,-0.00417,0,0
0,1,0,1,0,0,0,0,0,0.08296,2,0.00417,-0.00234,0,0
0,1,0,1,0,0,0,0,0,0.0853,3,0.00651,-0.0001,0,0
0,1,0,1,0,0,0,0,0,0.0854,4,0.00661,-0.02915,0,0
0,1,0,1,0,0,0,0,0,0.11455,5,0.03576,0,0,0
1,1,0,1,0,0,0,0,0,0.0733,1,0,-0.00595,0,0
0,1,0,1,0,0,0,0,0,0.07925,2,0.00595,-0.00325,0,0
0,1,0,1,0,0,0,0,0,0.0825,3,0.0092,-0.0004,0,0
0,1,0,1,0,0,0,0,0,0.0829,4,0.0096,-0.00891,0,0
0,1,0,1,0,0,0,0,0,0.09181,5,0.01851,0,0,0
1,0,1,0,1,0,1,0,1,0.09188,1,0,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.09438,2,0.0025,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.09688,3,0.005,-0.00272,0,0
0,0,1,0,1,0,1,0,1,0.0996,4,0.00772,-0.0011,0,0
0,0,1,0,1,0,1,0,1,0.1007,5,0.00882,-0.012933,0,0
0,0,1,0,1,0,1,0,1,0.113633,6,0.021753,0,0,0
1,0,1,0,1,0,1,0,1,0.08765,1,0,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.09015,2,0.0025,-0.0025,0,0
0,0,1,0,1,0,1,0,1,0.09265,3,0.005,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.0939,4,0.00625,-0.0035,0,0
0,0,1,0,1,0,1,0,1,0.0974,5,0.00975,-0.010864,0,0
0,0,1,0,1,0,1,0,1,0.108264,6,0.020614,0,0,0
1,1,0,1,0,0,1,0,1,0.0696,1,0,-0.01,0,0
0,1,0,1,0,0,1,0,1,0.0796,2,0.01,-0.0035,0,0
0,1,0,1,0,0,1,0,1,0.0831,3,0.0135,-0.01143,0,0
0,1,0,1,0,0,1,0,1,0.09453,4,0.02493,0,0,0
1,1,0,1,0,0,1,0,1,0.0702,1,0,-0.0101,0,0
0,1,0,1,0,0,1,0,1,0.0803,2,0.0101,-0.0024,0,0
0,1,0,1,0,0,1,0,1,0.0827,3,0.0125,-0.01209,0,0
0,1,0,1,0,0,1,0,1,0.09479,4,0.02459,0,0,0
0,1,0,0,1,0,1,0,1,0.0702,1,0,-0.0101,0,0
0,1,0,0,1,0,1,0,1,0.0803,2,0.0101,-0.0024,0,0
1,1,0,0,1,0,1,0,1,0.0827,3,0.0125,-0.01209,0,0
0,1,0,0,1,0,1,0,1,0.09479,4,0.02459,0,0,0
0,1,0,0,1,0,1,0,1,0.0753,1,0,-0.00752,0,0
0,1,0,0,1,0,1,0,1,0.08282,2,0.00752,-0.00065,0,0
0,1,0,0,1,0,1,0,1,0.08347,3,0.00817,-0.0025,0,0
0,1,0,0,1,0,1,0,1,0.08597,4,0.01067,-0.00053,0,0
1,1,0,0,1,0,1,0,1,0.0865,5,0.0112,-0.00197,0,0
0,1,0,0,1,0,1,0,1,0.08847,6,0.01317,-0.00043,0,0
0,1,0,0,1,0,1,0,1,0.0889,7,0.0136,-0.0019,0,0
0,1,0,0,1,0,1,0,1,0.0908,8,0.0155,-0.00678,0,0
0,1,0,0,1,0,1,0,1,0.09758,9,0.02228,-0.006241,0,0
0,1,0,0,1,0,1,0,1,0.103821,10,0.028521,0,0,0
1,1,0,1,0,0,1,0,1,0.1157,1,0,-0.00188,0,0
0,1,0,1,0,0,1,0,1,0.11758,2,0.00188,-0.00032,0,0
0,1,0,1,0,0,1,0,1,0.1179,3,0.0022,-0.0026,0,0
0,1,0,1,0,0,1,0,1,0.1205,4,0.0048,-0.0002,0,0
0,1,0,1,0,0,1,0,1,0.1207,5,0.005,-0.004366,0,0
0,1,0,1,0,0,1,0,1,0.125066,6,0.009366,-0.022414,0,0
0,1,0,1,0,0,1,0,1,0.14748,7,0.03178,0,0,0
1,1,0,1,0,0,1,0,1,0.1282,1,0,-0.00084,0,0
0,1,0,1,0,0,1,0,1,0.12904,2,0.00084,-0.0072,0,0
0,1,0,1,0,0,1,0,1,0.13624,3,0.00804,0,0,0
1,1,0,1,0,0,0,0,0,0.04214,1,0,-0.001487,0,0
0,1,0,1,0,0,0,0,0,0.043627,2,0.001487,-0.002213,0,0
0,1,0,1,0,0,0,0,0,0.04584,3,0.0037,-0.00367,0,0
0,1,0,1,0,0,0,0,0,0.04951,4,0.00737,0,0,0
1,0,0,0,0,1,0,1,0,0.08795,1,0,-0.00195,0,0
0,0,0,0,0,1,0,1,0,0.0899,2,0.00195,-0.0017,0,0
0,0,0,0,0,1,0,1,0,0.0916,3,0.00365,-0.0029,0,0
0,0,0,0,0,1,0,1,0,0.0945,4,0.00655,-0.019628,0,0
0,0,0,0,0,1,0,1,0,0.114128,5,0.026178,0,0,0
1,0,1,0,1,0,1,0,1,0.05624,1,0,-0.00058,0,0
0,0,1,0,1,0,1,0,1,0.05682,2,0.00058,-0.00225,0,0
0,0,1,0,1,0,1,0,1,0.05907,3,0.00283,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06032,4,0.00408,-0.000891,0,0
0,0,1,0,1,0,1,0,1,0.061211,5,0.004971,-0.000049,0,0
0,0,1,0,1,0,1,0,1,0.06126,6,0.00502,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06157,7,0.00533,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.06172,8,0.00548,-0.00161,0,0
0,0,1,0,1,0,1,0,1,0.06333,9,0.00709,-0.00047,0,0
0,0,1,0,1,0,1,0,1,0.0638,10,0.00756,-0.0005,0,0
0,0,1,0,1,0,1,0,1,0.0643,11,0.00806,-0.0039,0,0
0,0,1,0,1,0,1,0,1,0.0682,12,0.01196,-0.01922,0,0
0,0,1,0,1,0,1,0,1,0.08742,13,0.03118,0,0,0
1,0,0,0,0,1,0,1,0,0.0575,1,0,-0.00263,0,0
0,0,0,0,0,1,0,1,0,0.06013,2,0.00263,-0.00125,0,0
0,0,0,0,0,1,0,1,0,0.06138,3,0.00388,-0.00058,0,0
0,0,0,0,0,1,0,1,0,0.06196,4,0.00446,-0.000009,0,0
0,0,0,0,0,1,0,1,0,0.061969,5,0.004469,-0.000661,0,0
0,0,0,0,0,1,0,1,0,0.06263,6,0.00513,-0.00045,0,0
0,0,0,0,0,1,0,1,0,0.06308,7,0.00558,-0.00132,0,0
0,0,0,0,0,1,0,1,0,0.0644,8,0.0069,-0.0044,0,0
0,0,0,0,0,1,0,1,0,0.0688,9,0.0113,0,0,0
1,0,1,0,1,0,1,0,1,0.05666,1,0,-0.0011,0,0
0,0,1,0,1,0,1,0,1,0.05776,2,0.0011,-0.00183,0,0
0,0,1,0,1,0,1,0,1,0.05959,3,0.00293,-0.00011,0,0
0,0,1,0,1,0,1,0,1,0.0597,4,0.00304,-0.00114,0,0
0,0,1,0,1,0,1,0,1,0.06084,5,0.00418,-0.000557,0,0
0,0,1,0,1,0,1,0,1,0.061397,6,0.004737,-0.000073,0,0
0,0,1,0,1,0,1,0,1,0.06147,7,0.00481,-0.00062,0,0
0,0,1,0,1,0,1,0,1,0.06209,8,0.00543,-0.00201,0,0
0,0,1,0,1,0,1,0,1,0.0641,9,0.00744,-0.00026,0,0
0,0,1,0,1,0,1,0,1,0.06436,10,0.0077,-0.00066,0,0
0,0,1,0,1,0,1,0,1,0.06502,11,0.00836,-0.00008,0,0
0,0,1,0,1,0,1,0,1,0.0651,12,0.00844,-0.0031,0,0
0,0,1,0,1,0,1,0,1,0.0682,13,0.01154,-0.0192,0,0
0,0,1,0,1,0,1,0,1,0.0874,14,0.03074,0,0,0
0,0,1,0,1,0,1,0,1,0.0649,11,0.00809,-0.00016,0,0
0,0,1,0,1,0,1,0,1,0.06506,12,0.00825,-0.00314,0,0
0,0,1,0,1,0,1,0,1,0.0682,13,0.01139,-0.01935,0,0
0,0,1,0,1,0,1,0,1,0.08755,14,0.03074,0,0,0
1,0,1,0,1,0,1,0,1,0.05681,1,0,-0.00112,0,0
0,0,1,0,1,0,1,0,1,0.05793,2,0.00112,-0.00172,0,0
0,0,1,0,1,0,1,0,1,0.05965,3,0.00284,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.0598,4,0.00299,-0.0011,0,0
0,0,1,0,1,0,1,0,1,0.0609,5,0.00409,-0.000588,0,0
0,0,1,0,1,0,1,0,1,0.061488,6,0.004678,-0.000062,0,0
0,0,1,0,1,0,1,0,1,0.06155,7,0.00474,-0.0006,0,0
0,0,1,0,1,0,1,0,1,0.06215,8,0.00534,-0.00205,0,0
0,0,1,0,1,0,1,0,1,0.0642,9,0.00739,-0.00029,0,0
0,0,1,0,1,0,1,0,1,0.06449,10,0.00768,-0.00041,0,0
1,0,1,0,1,0,1,0,1,0.05681,1,0,-0.00112,0,0
0,0,1,0,1,0,1,0,1,0.05793,2,0.00112,-0.00172,0,0
0,0,1,0,1,0,1,0,1,0.05965,3,0.00284,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.0598,4,0.00299,-0.0011,0,0
0,0,1,0,1,0,1,0,1,0.0609,5,0.00409,-0.000588,0,0
0,0,1,0,1,0,1,0,1,0.061488,6,0.004678,-0.000062,0,0
0,0,1,0,1,0,1,0,1,0.06155,7,0.00474,-0.0006,0,0
0,0,1,0,1,0,1,0,1,0.06215,8,0.00534,-0.00205,0,0
0,0,1,0,1,0,1,0,1,0.0642,9,0.00739,-0.00029,0,0
0,0,1,0,1,0,1,0,1,0.06449,10,0.00768,-0.00041,0,0
0,0,1,0,1,0,1,0,1,0.0649,11,0.00809,-0.00016,0,0
0,0,1,0,1,0,1,0,1,0.06506,12,0.00825,-0.00314,0,0
0,0,1,0,1,0,1,0,1,0.0682,13,0.01139,-0.01935,0,0
0,0,1,0,1,0,1,0,1,0.08755,14,0.03074,0,0,0
0,0,1,1,0,0,1,0,1,0.05681,1,0,-0.00112,0,0
0,0,1,1,0,0,1,0,1,0.05793,2,0.00112,-0.00172,0,0
0,0,1,1,0,0,1,0,1,0.05965,3,0.00284,-0.00015,0,0
0,0,1,1,0,0,1,0,1,0.0598,4,0.00299,-0.0011,0,0
0,0,1,1,0,0,1,0,1,0.0609,5,0.00409,-0.000588,0,0
0,0,1,1,0,0,1,0,1,0.061488,6,0.004678,-0.000062,0,0
0,0,1,1,0,0,1,0,1,0.06155,7,0.00474,-0.0006,0,0
0,0,1,1,0,0,1,0,1,0.06215,8,0.00534,-0.00205,0,0
0,0,1,1,0,0,1,0,1,0.0642,9,0.00739,-0.00029,0,0
0,0,1,1,0,0,1,0,1,0.06449,10,0.00768,-0.00041,0,0
0,0,1,1,0,0,1,0,1,0.0649,11,0.00809,-0.00016,0,0
0,0,1,1,0,0,1,0,1,0.06506,12,0.00825,-0.00314,0,0
0,0,1,1,0,0,1,0,1,0.0682,13,0.01139,-0.01935,0,0
1,0,1,1,0,0,1,0,1,0.08755,14,0.03074,0,0,0
1,0,1,0,1,0,1,0,1,0.05664,1,0,-0.00101,0,0
0,0,1,0,1,0,1,0,1,0.05765,2,0.00101,-0.00201,0,0
0,0,1,0,1,0,1,0,1,0.05966,3,0.00302,-0.00004,0,0
0,0,1,0,1,0,1,0,1,0.0597,4,0.00306,-0.00121,0,0
0,0,1,0,1,0,1,0,1,0.06091,5,0.00427,-0.00046,0,0
0,0,1,0,1,0,1,0,1,0.06137,6,0.00473,-0.00006,0,0
0,0,1,0,1,0,1,0,1,0.06143,7,0.00479,-0.00073,0,0
0,0,1,0,1,0,1,0,1,0.06216,8,0.00552,-0.00184,0,0
0,0,1,0,1,0,1,0,1,0.064,9,0.00736,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06431,10,0.00767,-0.00039,0,0
0,0,1,0,1,0,1,0,1,0.0647,11,0.00806,-0.00019,0,0
0,0,1,0,1,0,1,0,1,0.06489,12,0.00825,-0.00331,0,0
0,0,1,0,1,0,1,0,1,0.0682,13,0.01156,-0.0194,0,0
0,0,1,0,1,0,1,0,1,0.0876,14,0.03096,0,0,0
1,0,1,0,1,0,1,0,1,0.05664,1,0,-0.00101,0,0
0,0,1,0,1,0,1,0,1,0.05765,2,0.00101,-0.00201,0,0
0,0,1,0,1,0,1,0,1,0.05966,3,0.00302,-0.00004,0,0
0,0,1,0,1,0,1,0,1,0.0597,4,0.00306,-0.00121,0,0
0,0,1,0,1,0,1,0,1,0.06091,5,0.00427,-0.00046,0,0
0,0,1,0,1,0,1,0,1,0.06137,6,0.00473,-0.00006,0,0
0,0,1,0,1,0,1,0,1,0.06143,7,0.00479,-0.00073,0,0
0,0,1,0,1,0,1,0,1,0.06216,8,0.00552,-0.00184,0,0
0,0,1,0,1,0,1,0,1,0.064,9,0.00736,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06431,10,0.00767,-0.00039,0,0
0,0,1,0,1,0,1,0,1,0.0647,11,0.00806,-0.00019,0,0
0,0,1,0,1,0,1,0,1,0.06489,12,0.00825,-0.00331,0,0
0,0,1,0,1,0,1,0,1,0.0682,13,0.01156,-0.0194,0,0
0,0,1,0,1,0,1,0,1,0.0876,14,0.03096,0,0,0
1,0,1,0,1,0,1,0,1,0.05497,1,0,-0.00338,0,0
0,0,1,0,1,0,1,0,1,0.05835,2,0.00338,-0.00084,0,0
0,0,1,0,1,0,1,0,1,0.05919,3,0.00422,-0.00101,0,0
0,0,1,0,1,0,1,0,1,0.0602,4,0.00523,-0.00024,0,0
0,0,1,0,1,0,1,0,1,0.06044,5,0.00547,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06169,6,0.00672,-0.00167,0,0
0,0,1,0,1,0,1,0,1,0.06336,7,0.00839,-0.00202,0,0
0,0,1,0,1,0,1,0,1,0.06538,8,0.01041,-0.00032,0,0
0,0,1,0,1,0,1,0,1,0.0657,9,0.01073,-0.0008,0,0
0,0,1,0,1,0,1,0,1,0.0665,10,0.01153,-0.0021,0,0
0,0,1,0,1,0,1,0,1,0.0686,11,0.01363,0,0,0
1,0,1,0,1,0,1,0,1,0.05624,1,0,-0.00114,0,0
0,0,1,0,1,0,1,0,1,0.05738,2,0.00114,-0.00169,0,0
0,0,1,0,1,0,1,0,1,0.05907,3,0.00283,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06032,4,0.00408,-0.000891,0,0
0,0,1,0,1,0,1,0,1,0.061211,5,0.004971,-0.000049,0,0
0,0,1,0,1,0,1,0,1,0.06126,6,0.00502,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06157,7,0.00533,-0.00223,0,0
0,0,1,0,1,0,1,0,1,0.0638,8,0.00756,-0.00014,0,0
0,0,1,0,1,0,1,0,1,0.06394,9,0.0077,-0.00036,0,0
0,0,1,0,1,0,1,0,1,0.0643,10,0.00806,-0.00023,0,0
0,0,1,0,1,0,1,0,1,0.06453,11,0.00829,-0.00367,0,0
0,0,1,0,1,0,1,0,1,0.0682,12,0.01196,-0.01922,0,0
0,0,1,0,1,0,1,0,1,0.08742,13,0.03118,0,0,0
0,0,1,0,1,0,1,0,1,0.0638,8,0.00756,-0.00014,0,0
0,0,1,0,1,0,1,0,1,0.06394,9,0.0077,-0.00036,0,0
0,0,1,0,1,0,1,0,1,0.0643,10,0.00806,-0.00023,0,0
0,0,1,0,1,0,1,0,1,0.06453,11,0.00829,-0.00367,0,0
0,0,1,0,1,0,1,0,1,0.0682,12,0.01196,-0.01922,0,0
0,0,1,0,1,0,1,0,1,0.08742,13,0.03118,0,0,0
1,0,1,0,1,0,1,0,1,0.05624,1,0,-0.00114,0,0
0,0,1,0,1,0,1,0,1,0.05738,2,0.00114,-0.00169,0,0
0,0,1,0,1,0,1,0,1,0.05907,3,0.00283,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06032,4,0.00408,-0.000891,0,0
0,0,1,0,1,0,1,0,1,0.061211,5,0.004971,-0.000049,0,0
0,0,1,0,1,0,1,0,1,0.06126,6,0.00502,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06157,7,0.00533,-0.00223,0,0
0,0,1,0,1,0,1,0,1,0.06394,9,0.0077,-0.00036,0,0
0,0,1,0,1,0,1,0,1,0.0643,10,0.00806,-0.00023,0,0
0,0,1,0,1,0,1,0,1,0.06453,11,0.00829,-0.00367,0,0
0,0,1,0,1,0,1,0,1,0.0682,12,0.01196,-0.01922,0,0
0,0,1,0,1,0,1,0,1,0.08742,13,0.03118,0,0,0
1,0,1,0,1,0,1,0,1,0.05624,1,0,-0.00114,0,0
0,0,1,0,1,0,1,0,1,0.05738,2,0.00114,-0.00169,0,0
0,0,1,0,1,0,1,0,1,0.05907,3,0.00283,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06032,4,0.00408,-0.000891,0,0
0,0,1,0,1,0,1,0,1,0.061211,5,0.004971,-0.000049,0,0
0,0,1,0,1,0,1,0,1,0.06126,6,0.00502,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06157,7,0.00533,-0.00223,0,0
0,0,1,0,1,0,1,0,1,0.0638,8,0.00756,-0.00014,0,0
1,0,1,0,1,0,1,0,1,0.05624,1,0,-0.00114,0,0
0,0,1,0,1,0,1,0,1,0.05738,2,0.00114,-0.00169,0,0
0,0,1,0,1,0,1,0,1,0.05907,3,0.00283,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06032,4,0.00408,-0.000891,0,0
0,0,1,0,1,0,1,0,1,0.061211,5,0.004971,-0.000049,0,0
0,0,1,0,1,0,1,0,1,0.06126,6,0.00502,-0.00031,0,0
0,0,1,0,1,0,1,0,1,0.06157,7,0.00533,-0.00223,0,0
0,0,1,0,1,0,1,0,1,0.0638,8,0.00756,-0.00014,0,0
0,0,1,0,1,0,1,0,1,0.06394,9,0.0077,-0.00036,0,0
0,0,1,0,1,0,1,0,1,0.0643,10,0.00806,-0.00023,0,0
0,0,1,0,1,0,1,0,1,0.06453,11,0.00829,-0.00367,0,0
0,0,1,0,1,0,1,0,1,0.0682,12,0.01196,-0.01922,0,0
0,0,1,0,1,0,1,0,1,0.08742,13,0.03118,0,0,0
1,0,1,0,1,0,1,0,1,0.05769,1,0,-0.00172,0,0
0,0,1,0,1,0,1,0,1,0.05941,2,0.00172,-0.00081,0,0
0,0,1,0,1,0,1,0,1,0.06022,3,0.00253,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06147,4,0.00378,-0.00058,0,0
0,0,1,0,1,0,1,0,1,0.06205,5,0.00436,-0.000116,0,0
0,0,1,0,1,0,1,0,1,0.062166,6,0.004476,-0.000554,0,0
0,0,1,0,1,0,1,0,1,0.06272,7,0.00503,-0.00208,0,0
0,0,1,0,1,0,1,0,1,0.0648,8,0.00711,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.06495,9,0.00726,-0.00103,0,0
0,0,1,0,1,0,1,0,1,0.06598,10,0.00829,-0.00062,0,0
0,0,1,0,1,0,1,0,1,0.0666,11,0.00891,-0.0073,0,0
0,0,1,0,1,0,1,0,1,0.0739,12,0.01621,-0.014,0,0
0,0,1,0,1,0,1,0,1,0.0879,13,0.03021,0,0,0
1,0,1,0,1,0,1,0,1,0.05769,1,0,-0.00172,0,0
0,0,1,0,1,0,1,0,1,0.05941,2,0.00172,-0.00081,0,0
0,0,1,0,1,0,1,0,1,0.06022,3,0.00253,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06147,4,0.00378,-0.00058,0,0
0,0,1,0,1,0,1,0,1,0.06205,5,0.00436,-0.000116,0,0
0,0,1,0,1,0,1,0,1,0.062166,6,0.004476,-0.000554,0,0
0,0,1,0,1,0,1,0,1,0.06272,7,0.00503,-0.00208,0,0
0,0,1,0,1,0,1,0,1,0.0648,8,0.00711,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.06495,9,0.00726,-0.00103,0,0
0,0,1,0,1,0,1,0,1,0.06598,10,0.00829,-0.00062,0,0
0,0,1,0,1,0,1,0,1,0.0666,11,0.00891,-0.0073,0,0
0,0,1,0,1,0,1,0,1,0.0739,12,0.01621,-0.014,0,0
0,0,1,0,1,0,1,0,1,0.0879,13,0.03021,0,0,0
1,0,1,0,1,0,1,0,1,0.05769,1,0,-0.00172,0,0
0,0,1,0,1,0,1,0,1,0.05941,2,0.00172,-0.00081,0,0
0,0,1,0,1,0,1,0,1,0.06022,3,0.00253,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.06147,4,0.00378,-0.00058,0,0
0,0,1,0,1,0,1,0,1,0.06205,5,0.00436,-0.000116,0,0
0,0,1,0,1,0,1,0,1,0.062166,6,0.004476,-0.000554,0,0
0,0,1,0,1,0,1,0,1,0.06272,7,0.00503,-0.00208,0,0
0,0,1,0,1,0,1,0,1,0.0648,8,0.00711,-0.00015,0,0
0,0,1,0,1,0,1,0,1,0.06495,9,0.00726,-0.00103,0,0
0,0,1,0,1,0,1,0,1,0.06598,10,0.00829,-0.00062,0,0
0,0,1,0,1,0,1,0,1,0.0666,11,0.00891,-0.0073,0,0
0,0,1,0,1,0,1,0,1,0.0739,12,0.01621,-0.014,0,0
0,0,1,0,1,0,1,0,1,0.0879,13,0.03021,0,0,0
1,0,1,0,1,0,1,0,1,0.05737,1,0,-0.0013,0,0
0,0,1,0,1,0,1,0,1,0.05867,2,0.0013,-0.00088,0,0
0,0,1,0,1,0,1,0,1,0.05955,3,0.00218,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.0608,4,0.00343,-0.00092,0,0
0,0,1,0,1,0,1,0,1,0.06172,5,0.00435,-0.000028,0,0
0,0,1,0,1,0,1,0,1,0.061748,6,0.004378,-0.000302,0,0
0,0,1,0,1,0,1,0,1,0.06205,7,0.00468,-0.00235,0,0
0,0,1,0,1,0,1,0,1,0.0644,8,0.00703,-0.00013,0,0
0,0,1,0,1,0,1,0,1,0.06453,9,0.00716,-0.0006,0,0
0,0,1,0,1,0,1,0,1,0.06513,10,0.00776,-0.00057,0,0
0,0,1,0,1,0,1,0,1,0.0657,11,0.00833,-0.0022,0,0
0,0,1,0,1,0,1,0,1,0.0679,12,0.01053,-0.01963,0,0
0,0,1,0,1,0,1,0,1,0.08753,13,0.03016,0,0,0
1,0,1,0,1,0,1,0,1,0.05737,1,0,-0.0013,0,0
0,0,1,0,1,0,1,0,1,0.05867,2,0.0013,-0.00088,0,0
0,0,1,0,1,0,1,0,1,0.05955,3,0.00218,-0.00125,0,0
0,0,1,0,1,0,1,0,1,0.0608,4,0.00343,-0.00092,0,0
0,0,1,0,1,0,1,0,1,0.06172,5,0.00435,-0.000028,0,0
0,0,1,0,1,0,1,0,1,0.061748,6,0.004378,-0.000302,0,0
0,0,1,0,1,0,1,0,1,0.06205,7,0.00468,-0.00235,0,0
0,0,1,0,1,0,1,0,1,0.0644,8,0.00703,-0.00013,0,0
0,0,1,0,1,0,1,0,1,0.06453,9,0.00716,-0.0006,0,0
0,0,1,0,1,0,1,0,1,0.06513,10,0.00776,-0.00057,0,0
0,0,1,0,1,0,1,0,1,0.0657,11,0.00833,-0.0022,0,0
0,0,1,0,1,0,1,0,1,0.0679,12,0.01053,-0.01963,0,0
0,0,1,0,1,0,1,0,1,0.08753,13,0.03016,0,0,0
0,0,1,0,0,0,1,1,0,0.05481,1,0,-0.0024,0,0
1,0,1,0,0,0,1,1,0,0.05721,2,0.0024,-0.0019,0,0
0,0,1,0,0,0,1,1,0,0.05911,3,0.0043,-0.00125,0,0
0,0,1,0,0,0,1,1,0,0.06036,4,0.00555,-0.000867,0,0
0,0,1,0,0,0,1,1,0,0.061227,5,0.006417,-0.000173,0,0
0,0,1,0,0,0,1,1,0,0.0614,6,0.00659,-0.00021,0,0
0,0,1,0,0,0,1,1,0,0.06161,7,0.0068,-0.00082,0,0
0,0,1,0,0,0,1,1,0,0.06243,8,0.00762,-0.00137,0,0
0,0,1,0,0,0,1,1,0,0.0638,9,0.00899,-0.0041,0,0
0,0,1,0,0,0,1,1,0,0.0679,10,0.01309,0,0,0
0,0,1,0,0,0,1,1,0,0.05481,1,0,-0.0024,0,0
1,0,1,0,0,0,1,1,0,0.05721,2,0.0024,-0.0019,0,0
0,0,1,0,0,0,1,1,0,0.05911,3,0.0043,-0.00125,0,0
0,0,1,0,0,0,1,1,0,0.06036,4,0.00555,-0.000867,0,0
0,0,1,0,0,0,1,1,0,0.061227,5,0.006417,-0.000173,0,0
0,0,1,0,0,0,1,1,0,0.0614,6,0.00659,-0.00021,0,0
0,0,1,0,0,0,1,1,0,0.06161,7,0.0068,-0.00082,0,0
0,0,1,0,0,0,1,1,0,0.06243,8,0.00762,-0.00137,0,0
